count,title,subtitle,link,cover_image_url,ground_truth
703,Did President Trump Fist-Pump at a 9/11 Memorial?,"An image showing President Trump making an excited hand gesture on 11 September 2018 is genuine, but the photograph was snapped at an airport, not at a 9/11 memorial.",https://www.snopes.com/fact-check/trump-fist-pump-911/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mixture
704,Does This Photograph Show Barron Trump Wearing Nike Shoes?,An ongoing controversy over Nike's endorsement deal with Colin Kaepernick expanded to include an old photograph of the president's 12-year-old son.,https://www.snopes.com/fact-check/barron-trump-nike/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
705,Did Nike Release a Line of ‘Burned’ Sneakers to Clap Back at Protesters?,A creative sneaker-based artwork was wrongly associated with later protests against Nike.,https://www.snopes.com/fact-check/nike-burned-sneakers/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
706,"Was a Racist Sign Displayed at Rollman Farms in Shawneetown, Illinois?",An image purportedly showing a racist sign at Rollman Farms in southern Illinois has not been verified.,https://www.snopes.com/fact-check/rollman-farms-sign/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
707,Did Growers in Colorado Crossbreed Marijuana with a Venus Flytrap?,A video purportedly documenting a new strain of marijuana that was crossbred with a Venus flytrap actually shows a barnacle.,https://www.snopes.com/fact-check/marijuana-flytrap-crossbreed/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
708,Is This Nike ‘Make America Great Again’ Hat Real?,An image purportedly showing the Nike 'swoosh' symbol on the tag of a 'Make America Great Again' hat is a hoax.,https://www.snopes.com/fact-check/nike-make-america-great-again-hat/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
709,Does Oscar Mayer Offer Pumpkin Spice Bologna?,"Pumpkin spice flavorings have found their way into a number of products, but not yet Oscar Mayer bologna.",https://www.snopes.com/fact-check/oscar-mayer-offer-pumpkin-spice-bologna/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
710,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
711,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
712,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
713,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
714,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
715,Did a Man Injure Himself by Setting the Nike Shoes He Was Wearing on Fire?,"An internet hoax involving Nike shoes, an internet protest, and an unrelated photograph of a burn victim fooled a number of viewers in September 2018.",https://www.snopes.com/fact-check/nike-shoes-boycott-burn/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
716,Is This a Picture of an ‘Intense Supercell with a Mass of Tornadoes’ in Kansas?,"An image purportedly showing multiple tornadoes touching down in Kansas is actually a composite image showing the ""evolution"" of a single tornado.",https://www.snopes.com/fact-check/intense-supercell-tornado-mass/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
717,Does This Image  Show Heath Ledger’s Joker Doing a Skateboard Kickflip Over Batman?,A doctored image purportedly showing Heath Ledger's Joker doing a kickflip over Batman has been fooling internet users for years.,https://www.snopes.com/fact-check/joker-kickflip-over-batman/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
718,Is This a Picture of an Unusually Short Giraffe?,Not every member of a species exhibits what is considered a 'standard' appearance.,https://www.snopes.com/fact-check/short-giraffe-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
719,Is This a Picture of a Snake Found in a Milk Jug?,"We've heard of ""milking snakes,"" but not usually in this context.",https://www.snopes.com/fact-check/snake-in-milk-jug/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
720,Is This Dashing Young Man Franklin D. Roosevelt?,"A 1930s photograph of Franklin D. Roosevelt, Jr., the President’s son, is a popular item online but it is often miscaptioned as a picture of his father.",https://www.snopes.com/fact-check/young-fdr-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
721,Does This Photograph Show John McCain with Osama bin Laden?,A doctored photograph purportedly showing John McCain posing with terrorist Osama Bin Laden was widely circulated in the wake of the Arizona senator's death in August 2018.,https://www.snopes.com/fact-check/mccain-bin-laden-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
722,Is Colin Kaepernick on the Cover of Time Magazine as the 2018 ‘Person of the Year?’,"An image purportedly showing Colin Kaepernick as the ""Person of the Year"" on the cover of Time Magazine is a hoax.",https://www.snopes.com/fact-check/colin-kaepernick-2018-person-of-the-year/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
723,Did MSNBC Use a ‘Trump Worried About Pecker Leaking’ Chyron?,"The chyron 'Trump Worried About Pecker Leaking' was created by an internet prankster, not the graphics team at MSNBC.",https://www.snopes.com/fact-check/msnbc-pecker-chyron/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
724,Did Fox News Discuss the ‘War on Christmas’ While Other Networks Covered Michael Cohen’s Guilty Pleas?,Liberals and Fox News have ruined Festivus for everyone!,https://www.snopes.com/fact-check/fox-news-festivus-michael-cohen/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
725,Does Chelsea Clinton Wear an Upside-Down ‘Satanic’ Cross?,"Low-resolution viral images appear to show Clinton wearing an inverted cross, which some say is a symbol of Satanism.",https://www.snopes.com/fact-check/chelsea-clinton-upside-down-satanic-cross/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
726,Is This an Aerial View of an Airplane Abandoned in a Forest?,And under what unusual circumstances might an airliner end up in such a position?,https://www.snopes.com/fact-check/aerial-view-abandoned-plane/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
727,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
728,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
729,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
730,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
731,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
732,Is This ‘Trump Made America the Best Country in the Nation’ Sign Real?,An image purportedly showing a logically challenged sign in support of President Trump is actually a digital creation.,https://www.snopes.com/fact-check/trump-made-america-the-best-sign/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
733,Does This Video Show a Real Human-Like Robot?,A video showing an amazingly human-like robot walking up a driveway actually features a computer generated image.,https://www.snopes.com/fact-check/human-robot-driveway-video/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
734,Did Two Police Officers Cook Dinner for Children After Their Mother Was Taken to the Hospital?,An image of two police officers washing the dishes after they cooked a meal for a sick mother's children is real and was taken in the Netherlands in 2015.,https://www.snopes.com/fact-check/officers-cook-dinner-children/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
735,Does This Video Show an Abnormally Large Leatherback Turtle?,A video of a large leatherback turtle on a beach provided a misleading impression of the animal's true size.,https://www.snopes.com/fact-check/large-leatherback-turtle-video/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mixture
